timestamp,hr_30,prt_30,spv_30
2023-02-18 15:21:17,0.4523809523809524,0.1576086956521739,0.2711864406779661
2023-02-18 15:21:18,0.4523809523809524,0.1576086956521739,0.2711864406779661
2023-02-18 15:21:19,0.4523809523809524,0.1576086956521739,0.2542372881355932
2023-02-18 15:21:20,0.4523809523809524,0.1576086956521739,0.2542372881355932
2023-02-18 15:21:21,0.4523809523809524,0.1521739130434782,0.2542372881355932
2023-02-18 15:21:22,0.4523809523809524,0.1521739130434782,0.2542372881355932
2023-02-18 15:21:23,0.4523809523809524,0.1467391304347826,0.288135593220339
2023-02-18 15:21:24,0.4523809523809524,0.1467391304347826,0.288135593220339
2023-02-18 15:21:25,0.4523809523809524,0.1467391304347826,0.288135593220339
2023-02-18 15:21:26,0.4523809523809524,0.1413043478260869,0.3220338983050847
2023-02-18 15:21:27,0.3412698412698413,0.1358695652173913,0.3389830508474576
2023-02-18 15:21:28,0.3412698412698413,0.1304347826086956,0.3728813559322034
2023-02-18 15:21:29,0.3412698412698413,0.1304347826086956,0.3898305084745763
2023-02-18 15:21:30,0.3412698412698413,0.1304347826086956,0.3898305084745763
2023-02-18 15:21:31,0.3412698412698413,0.1304347826086956,0.3898305084745763
2023-02-18 15:21:32,0.3412698412698413,0.1304347826086956,0.4067796610169492
2023-02-18 15:21:33,0.3412698412698413,0.1304347826086956,0.4067796610169492
2023-02-18 15:21:34,0.3412698412698413,0.1304347826086956,0.4067796610169492
2023-02-18 15:21:35,0.1666666666666666,0.1304347826086956,0.4067796610169492
2023-02-18 15:21:36,0.1666666666666666,0.1304347826086956,0.4067796610169492
2023-02-18 15:21:37,0.3492063492063492,0.1304347826086956,0.4067796610169492
2023-02-18 15:21:38,0.1666666666666666,0.1304347826086956,0.4067796610169492
2023-02-18 15:21:39,0.1666666666666666,0.1304347826086956,0.4067796610169492
2023-02-18 15:21:40,0.1666666666666666,0.1304347826086956,0.4067796610169492
2023-02-18 15:21:41,0.2539682539682539,0.1304347826086956,0.4067796610169492
2023-02-18 15:21:42,0.2539682539682539,0.125,0.3898305084745763
2023-02-18 15:21:43,0.4365079365079365,0.125,0.3898305084745763
2023-02-18 15:21:44,0.4365079365079365,0.125,0.3898305084745763
2023-02-18 15:21:45,0.4523809523809524,0.125,0.3898305084745763
2023-02-18 15:21:46,0.5,0.125,0.3728813559322034
2023-02-18 15:21:47,0.5238095238095238,0.125,0.3728813559322034
2023-02-18 15:21:48,0.5238095238095238,0.125,0.3728813559322034
2023-02-18 15:21:49,0.5238095238095238,0.125,0.3898305084745763
2023-02-18 15:21:50,0.5,0.125,0.3898305084745763
2023-02-18 15:21:51,0.5,0.1304347826086956,0.3898305084745763
2023-02-18 15:21:52,0.5,0.1304347826086956,0.3898305084745763
2023-02-18 15:21:53,0.2539682539682539,0.1413043478260869,0.3898305084745763
2023-02-18 15:21:54,0.2539682539682539,0.1467391304347826,0.3898305084745763
2023-02-18 15:21:55,0.2539682539682539,0.1467391304347826,0.3898305084745763
2023-02-18 15:21:56,0.2539682539682539,0.1467391304347826,0.3898305084745763
2023-02-18 15:21:57,0.2539682539682539,0.1467391304347826,0.3898305084745763
2023-02-18 15:21:58,0.2539682539682539,0.1521739130434782,0.3898305084745763
2023-02-18 15:21:59,0.2539682539682539,0.1521739130434782,0.3898305084745763
2023-02-18 15:22:00,0.2539682539682539,0.1576086956521739,0.3898305084745763
2023-02-18 15:22:01,0.5,0.1576086956521739,0.3898305084745763
2023-02-18 15:22:02,0.6904761904761905,0.1576086956521739,0.3898305084745763
2023-02-18 15:22:03,0.6904761904761905,0.1576086956521739,0.3898305084745763
2023-02-18 15:22:04,0.6904761904761905,0.1521739130434782,0.3728813559322034
2023-02-18 15:22:05,0.6904761904761905,0.1521739130434782,0.3728813559322034
2023-02-18 15:22:06,0.6666666666666666,0.1521739130434782,0.3728813559322034
2023-02-18 15:22:07,0.4444444444444444,0.1467391304347826,0.3898305084745763
2023-02-18 15:22:08,0.4444444444444444,0.1413043478260869,0.3898305084745763
2023-02-18 15:22:09,0.4206349206349206,0.1358695652173913,0.4067796610169492
2023-02-18 15:22:10,0.4206349206349206,0.1304347826086956,0.4067796610169492
2023-02-18 15:22:11,0.4206349206349206,0.1304347826086956,0.4067796610169492
2023-02-18 15:22:12,0.4206349206349206,0.125,0.423728813559322
2023-02-18 15:22:13,0.4206349206349206,0.1304347826086956,0.423728813559322
2023-02-18 15:22:14,0.4206349206349206,0.1304347826086956,0.423728813559322
2023-02-18 15:22:15,0.4206349206349206,0.1413043478260869,0.423728813559322
2023-02-18 15:22:16,0.4206349206349206,0.1521739130434782,0.4067796610169492
2023-02-18 15:22:17,0.4206349206349206,0.1576086956521739,0.3898305084745763
2023-02-18 15:22:18,0.4365079365079365,0.1576086956521739,0.3898305084745763
2023-02-18 15:22:19,0.4761904761904761,0.1630434782608695,0.3728813559322034
2023-02-18 15:22:20,0.4761904761904761,0.1684782608695652,0.3559322033898305
2023-02-18 15:22:21,0.4761904761904761,0.1684782608695652,0.3389830508474576
2023-02-18 15:22:22,0.4761904761904761,0.1739130434782608,0.3220338983050847
